datetime,X_acceleration,Y_acceleration,Z_acceleration,X_gravity,Y_gravity,Z_gravity,X_angular_velocity,Y_angular_velocity,Z_angular_velocity,X_magnetic_field,Y_magnetic_field,Z_magnetic_field,azimuth,pitch,roll
2016/11/28 15:40:57.089,-1.25,8.8,3.87,-1.0,8.89,4.0,-0.02,-0.15,-0.01,6.27,-16.18,-37.44,0.1,-1.14,0.24
2016/11/28 15:40:57.292,-0.81,8.7,4.14,-0.85,8.84,4.14,-0.07,-0.07,0.04,6.07,-16.47,-37.03,0.05,-1.13,0.2
2016/11/28 15:40:57.495,-0.47,8.72,4.12,-0.65,8.85,4.15,0.01,-0.21,-0.02,5.75,-16.59,-36.67,-0.01,-1.13,0.15
2016/11/28 15:40:57.696,-0.47,8.72,4.12,-0.65,8.85,4.15,0.01,-0.21,-0.02,5.75,-16.59,-36.67,-0.01,-1.13,0.15
2016/11/28 15:40:57.898,-0.49,8.73,4.16,-0.58,8.87,4.13,0.03,-0.05,0.0,5.14,-16.54,-36.59,-0.01,-1.14,0.13
2016/11/28 15:40:58.098,-0.56,8.83,4.25,-0.57,8.84,4.2,-0.04,0.01,0.0,4.33,-16.36,-36.89,0.02,-1.13,0.13
2016/11/28 15:40:58.299,-0.48,8.72,4.2,-0.55,8.84,4.2,0.0,0.03,0.01,3.31,-16.35,-37.19,0.05,-1.13,0.13
2016/11/28 15:40:58.501,-0.51,8.73,4.23,-0.56,8.82,4.23,-0.01,0.02,-0.01,2.18,-16.53,-37.28,0.1,-1.13,0.13
2016/11/28 15:40:58.704,-0.58,8.77,4.32,-0.56,8.82,4.23,0.0,0.0,-0.02,1.22,-16.67,-37.29,0.13,-1.13,0.13
2016/11/28 15:40:58.906,-0.55,8.75,4.19,-0.56,8.82,4.23,0.0,0.01,0.0,0.72,-16.69,-37.32,0.15,-1.13,0.13
2016/11/28 15:40:59.106,-0.53,8.73,4.15,-0.56,8.82,4.23,-0.01,0.03,0.01,0.64,-16.6,-37.41,0.16,-1.13,0.13
2016/11/28 15:40:59.308,-0.49,8.75,4.27,-0.56,8.82,4.23,-0.01,-0.02,0.01,0.73,-16.53,-37.58,0.15,-1.13,0.13
2016/11/28 15:40:59.511,-0.58,8.74,4.02,-0.56,8.82,4.23,0.01,0.01,0.0,0.76,-16.51,-37.82,0.15,-1.13,0.13
2016/11/28 15:40:59.714,-0.58,8.74,4.02,-0.56,8.82,4.23,0.01,0.01,0.0,0.76,-16.51,-37.82,0.15,-1.13,0.13
2016/11/28 15:40:59.915,-0.53,8.58,4.38,-0.61,8.71,4.46,-0.14,0.01,-0.04,0.7,-16.49,-37.98,0.16,-1.1,0.13
2016/11/28 15:41:00.116,-1.29,6.91,3.34,-1.74,8.55,4.47,-0.03,-0.18,-0.77,0.74,-16.48,-38.11,0.51,-1.06,0.37
2016/11/28 15:41:00.316,-1.53,6.87,7.01,-1.65,7.02,6.64,-1.11,-1.0,-0.68,0.95,-16.48,-38.36,0.49,-0.8,0.24
2016/11/28 15:41:00.518,-0.68,7.03,8.2,-1.56,5.97,7.61,-0.79,-0.05,-0.25,1.18,-16.39,-38.64,0.57,-0.66,0.2
2016/11/28 15:41:00.721,0.22,8.81,6.43,-0.78,6.73,7.08,0.2,-0.43,-0.17,1.09,-15.66,-39.06,0.2,-0.76,0.1
2016/11/28 15:41:00.922,-3.29,2.87,7.19,-1.46,7.44,6.2,1.22,-0.91,-0.79,0.4,-13.67,-39.83,0.4,-0.87,0.23
2016/11/28 15:41:01.124,-3.29,2.87,7.19,-1.46,7.44,6.2,1.22,-0.91,-0.79,0.4,-13.67,-39.83,0.4,-0.87,0.23
2016/11/28 15:41:01.327,-0.07,8.8,3.71,-1.04,7.93,5.66,0.05,-0.1,0.01,-0.92,-10.88,-40.76,0.3,-0.95,0.18
2016/11/28 15:41:01.529,-1.01,7.59,5.77,-1.17,7.29,6.44,-0.64,0.01,-0.1,-3.03,-9.01,-41.04,0.41,-0.84,0.17
2016/11/28 15:41:01.731,-0.69,7.31,5.94,-0.84,7.05,6.75,-0.27,-0.51,-0.27,-6.03,-9.26,-39.85,0.46,-0.81,0.12
2016/11/28 15:41:01.933,0.47,2.34,9.52,-1.35,2.64,9.34,-1.8,0.37,0.1,-12.47,-12.65,-35.84,1.74,-0.28,0.14
2016/11/28 15:41:02.137,3.25,1.45,15.44,0.13,0.48,9.79,-1.28,-0.17,0.05,-14.91,-13.52,-34.35,2.25,-0.05,-0.02
2016/11/28 15:41:02.337,-0.12,2.15,9.2,0.78,1.73,9.62,0.59,-0.41,0.61,-16.33,-12.33,-33.73,1.98,-0.18,-0.09
2016/11/28 15:41:02.538,1.18,4.57,7.37,2.32,4.31,8.49,1.32,-0.96,0.12,-16.59,-8.51,-33.91,0.68,-0.46,-0.27
2016/11/28 15:41:02.744,6.71,5.22,5.45,5.06,5.07,6.69,0.42,-1.81,-0.14,-16.54,-3.23,-34.22,-0.43,-0.55,-0.65
2016/11/28 15:41:02.946,4.98,5.83,7.13,4.54,5.73,6.52,0.07,-0.15,-0.69,-16.88,1.16,-34.41,-0.25,-0.63,-0.61
2016/11/28 15:41:03.148,4.98,5.83,7.13,4.54,5.73,6.52,0.07,-0.15,-0.69,-16.88,1.16,-34.41,-0.25,-0.63,-0.61
2016/11/28 15:41:03.350,0.46,7.1,3.54,2.94,8.91,2.81,2.47,-0.22,-1.16,-18.21,3.07,-33.8,-0.34,-1.15,-0.81
2016/11/28 15:41:03.552,-0.89,8.11,-7.55,0.79,8.36,-5.06,4.22,-1.07,-1.05,-20.66,2.33,-31.89,-2.31,-1.03,-2.99
2016/11/28 15:41:03.753,-1.08,6.68,-6.37,0.2,7.68,-6.1,0.52,0.13,-0.21,-23.06,-1.11,-28.47,-2.33,-0.9,-3.11
2016/11/28 15:41:03.954,-0.39,7.3,-5.76,0.37,7.74,-6.0,-0.04,0.68,-0.28,-23.98,-6.8,-22.29,-2.26,-0.92,-3.09
2016/11/28 15:41:04.155,0.24,6.14,-7.84,0.92,6.95,-6.85,0.41,0.52,0.07,-23.29,-12.8,-13.21,-2.15,-0.79,-3.01
2016/11/28 15:41:04.357,3.95,4.65,-7.27,2.73,6.16,-7.13,0.24,0.68,0.32,-21.96,-17.7,-3.61,-2.04,-0.68,-2.78
2016/11/28 15:41:04.559,3.72,4.76,-7.21,4.95,4.18,-7.36,1.16,1.26,0.69,-20.8,-21.06,4.19,-2.28,-0.45,-2.55
2016/11/28 15:41:04.759,3.72,4.76,-7.21,4.95,4.18,-7.36,1.16,1.26,0.69,-20.8,-21.06,4.19,-2.28,-0.45,-2.55
2016/11/28 15:41:04.962,3.81,12.93,-1.06,3.4,7.97,-4.59,-0.95,0.28,-1.68,-20.41,-22.66,9.4,-1.32,-0.95,-2.51
2016/11/28 15:41:05.163,2.16,7.34,-3.5,2.48,8.58,-4.05,-0.21,0.33,-0.74,-21.25,-22.84,11.16,-1.06,-1.07,-2.6
2016/11/28 15:41:05.363,1.32,11.79,-2.78,1.38,9.26,-2.9,-0.43,0.28,-0.67,-22.69,-22.66,8.64,-1.08,-1.24,-2.7
2016/11/28 15:41:05.565,2.11,9.59,-0.49,2.07,9.33,-2.18,-0.05,0.39,0.23,-23.5,-23.01,3.1,-0.96,-1.26,-2.39
2016/11/28 15:41:05.766,2.6,8.57,-0.5,2.73,9.27,-1.62,-0.09,0.22,0.28,-23.07,-23.84,-3.22,-1.0,-1.25,-2.11
2016/11/28 15:41:05.968,1.24,8.03,0.29,2.3,9.49,-0.83,-0.26,0.03,-0.14,-21.58,-24.56,-9.02,-0.99,-1.32,-1.92
2016/11/28 15:41:06.171,2.1,11.56,1.17,1.02,9.71,0.88,-0.85,0.17,-0.82,-19.77,-24.89,-13.75,0.12,-1.44,-0.86
2016/11/28 15:41:06.371,-0.83,7.21,1.74,0.75,9.73,0.89,0.14,-0.11,0.06,-18.19,-24.9,-17.34,0.12,-1.46,-0.71
2016/11/28 15:41:06.571,-0.18,10.3,1.03,-0.27,9.74,1.1,-0.13,0.38,-0.5,-16.64,-24.63,-20.11,1.02,-1.46,0.24
2016/11/28 15:41:06.772,-0.04,9.35,1.16,-0.1,9.75,1.0,0.08,-0.08,0.06,-14.91,-24.28,-22.4,0.75,-1.47,0.09
2016/11/28 15:41:06.972,-0.6,9.73,1.75,-0.24,9.69,1.44,-0.18,-0.14,-0.03,-13.1,-24.18,-24.29,0.75,-1.43,0.16
2016/11/28 15:41:07.174,0.39,8.14,0.04,-0.17,9.78,0.58,0.36,0.28,-0.02,-11.33,-24.34,-25.71,0.73,-1.51,0.28
2016/11/28 15:41:07.375,-0.49,8.28,0.44,-0.29,9.8,0.11,0.3,-0.46,-0.04,-9.94,-24.4,-26.6,1.59,-1.54,1.2
2016/11/28 15:41:07.576,-0.62,10.2,1.58,-0.38,9.79,0.35,0.06,0.18,-0.01,-8.95,-24.4,-26.9,1.19,-1.52,0.82
2016/11/28 15:41:07.778,-0.87,9.73,-0.37,-0.46,9.79,-0.3,0.29,0.78,0.02,-8.12,-24.65,-26.66,2.47,-1.52,2.14
2016/11/28 15:41:07.980,-0.85,9.74,-1.18,-0.61,9.74,-0.89,0.22,0.59,-0.08,-7.51,-25.13,-26.11,2.84,-1.47,2.54
2016/11/28 15:41:08.182,-0.68,9.57,-0.25,-0.69,9.74,-0.87,0.09,-0.2,-0.03,-6.99,-25.82,-25.47,2.77,-1.46,2.47
2016/11/28 15:41:08.383,-0.68,9.57,-0.25,-0.69,9.74,-0.87,0.09,-0.2,-0.03,-6.99,-25.82,-25.47,2.77,-1.46,2.47
2016/11/28 15:41:08.584,-0.77,9.48,-1.32,-0.69,9.73,-1.0,0.01,-0.08,0.02,-6.19,-26.74,-24.79,2.82,-1.45,2.53
2016/11/28 15:41:08.784,-0.82,9.69,-1.28,-0.6,9.72,-1.11,0.02,-0.08,0.08,-5.09,-27.65,-23.97,2.88,-1.45,2.64
2016/11/28 15:41:08.985,-0.75,9.56,-1.35,-0.53,9.72,-1.14,-0.03,-0.01,0.07,-3.94,-28.45,-22.96,2.91,-1.45,2.7
2016/11/28 15:41:09.186,-1.1,9.98,-1.74,-0.55,9.72,-1.1,-0.11,-0.29,0.1,-2.9,-29.16,-21.92,2.85,-1.45,2.67
2016/11/28 15:41:09.387,-0.42,9.71,-0.65,-0.2,9.78,-0.58,-0.28,-0.2,0.23,-2.17,-29.67,-21.15,2.92,-1.51,2.8
2016/11/28 15:41:09.589,1.41,9.66,0.76,0.78,9.77,0.24,-0.35,-0.48,0.41,-2.03,-29.97,-20.72,-1.3,-1.49,-1.28
2016/11/28 15:41:09.790,1.23,9.78,0.44,1.02,9.74,0.45,-0.06,0.58,0.11,-2.52,-29.95,-20.51,-1.19,-1.46,-1.16
2016/11/28 15:41:09.992,1.46,9.47,0.62,1.03,9.74,0.35,0.07,-0.16,-0.08,-3.68,-29.54,-20.65,-1.22,-1.46,-1.25
2016/11/28 15:41:10.195,1.46,9.47,0.62,1.03,9.74,0.35,0.07,-0.16,-0.08,-3.68,-29.54,-20.65,-1.22,-1.46,-1.25
2016/11/28 15:41:10.398,0.28,9.73,-0.54,0.94,9.76,-0.07,0.11,-0.3,0.05,-5.28,-28.84,-21.15,-1.53,-1.48,-1.65
2016/11/28 15:41:10.601,0.53,9.65,-0.57,0.97,9.75,-0.2,-0.02,-0.25,0.09,-6.69,-28.08,-21.79,-1.61,-1.47,-1.78
2016/11/28 15:41:10.803,0.36,9.77,-0.42,0.79,9.77,-0.21,-0.04,-0.1,-0.03,-7.67,-27.45,-22.26,-1.6,-1.49,-1.84
2016/11/28 15:41:11.005,0.12,9.69,-0.27,0.53,9.79,-0.14,-0.06,-0.02,-0.07,-8.48,-27.09,-22.28,-1.53,-1.52,-1.83
2016/11/28 15:41:11.207,0.12,9.71,-0.22,0.39,9.79,-0.1,-0.04,0.07,-0.04,-9.24,-27.15,-21.94,-1.47,-1.53,-1.83
2016/11/28 15:41:11.409,0.12,9.72,-0.12,0.28,9.8,-0.06,-0.03,0.04,-0.03,-9.84,-27.38,-21.7,-1.39,-1.55,-1.79
2016/11/28 15:41:11.610,0.08,9.67,-0.03,0.22,9.8,0.01,-0.02,-0.02,0.0,-10.76,-27.53,-21.51,-1.09,-1.55,-1.53
2016/11/28 15:41:11.819,0.02,9.84,0.15,0.16,9.8,0.1,-0.04,0.11,-0.01,-10.96,-27.49,-21.35,-0.55,-1.56,-1.02
2016/11/28 15:41:12.019,0.12,9.61,0.1,0.15,9.8,0.16,-0.04,0.19,0.0,-11.0,-27.27,-21.31,-0.29,-1.55,-0.76
2016/11/28 15:41:12.225,0.05,9.73,0.1,-0.06,9.8,0.04,0.07,0.39,-0.13,-10.83,-26.93,-21.46,1.45,-1.57,0.98
2016/11/28 15:41:12.427,-0.44,9.83,-0.39,-0.32,9.79,-0.26,0.12,0.29,-0.12,-10.41,-26.6,-21.88,2.71,-1.53,2.25
2016/11/28 15:41:12.628,-0.44,9.83,-0.39,-0.32,9.79,-0.26,0.12,0.29,-0.12,-10.41,-26.6,-21.88,2.71,-1.53,2.25
2016/11/28 15:41:12.830,-0.42,9.74,-0.19,-0.34,9.79,-0.21,-0.03,0.02,0.0,-9.79,-26.4,-22.39,2.56,-1.53,2.12
2016/11/28 15:41:13.032,-0.38,9.67,-0.17,-0.3,9.8,-0.18,-0.02,-0.03,0.02,-8.87,-26.35,-22.73,2.5,-1.54,2.11
2016/11/28 15:41:13.232,-0.34,9.71,-0.32,-0.27,9.8,-0.24,0.01,-0.04,0.03,-7.71,-26.5,-22.82,2.64,-1.54,2.29
2016/11/28 15:41:13.434,-0.27,9.69,-0.34,-0.22,9.8,-0.29,0.01,-0.04,0.03,-6.63,-26.75,-22.73,2.79,-1.54,2.49
2016/11/28 15:41:13.637,-0.25,9.71,-0.38,-0.19,9.79,-0.32,0.01,-0.03,0.02,-5.88,-27.01,-22.72,2.87,-1.54,2.6
2016/11/28 15:41:13.838,-0.17,9.71,-0.32,-0.19,9.79,-0.32,0.0,-0.01,0.01,-5.5,-27.27,-22.85,2.85,-1.54,2.6
2016/11/28 15:41:14.041,-0.13,9.73,-0.29,-0.19,9.79,-0.32,0.0,-0.01,0.01,-5.39,-27.39,-22.89,2.84,-1.54,2.6
2016/11/28 15:41:14.243,-0.16,9.7,-0.34,-0.16,9.79,-0.34,0.0,-0.04,0.01,-5.43,-27.33,-22.75,2.94,-1.54,2.7
2016/11/28 15:41:14.445,-0.17,9.72,-0.37,-0.16,9.79,-0.36,0.0,-0.06,0.0,-5.48,-27.29,-22.59,2.96,-1.54,2.72
2016/11/28 15:41:14.646,-0.17,9.72,-0.37,-0.16,9.79,-0.36,0.0,-0.06,0.0,-5.48,-27.29,-22.59,2.96,-1.54,2.72
2016/11/28 15:41:14.848,-0.2,9.72,-0.41,-0.16,9.79,-0.4,0.02,-0.04,0.0,-5.48,-27.34,-22.58,3.0,-1.53,2.76
2016/11/28 15:41:15.050,-0.13,9.7,-0.46,-0.14,9.79,-0.44,0.01,-0.05,0.01,-5.53,-27.34,-22.81,3.07,-1.53,2.83
2016/11/28 15:41:15.252,-0.11,9.7,-0.47,-0.11,9.79,-0.45,0.0,-0.07,0.01,-5.73,-27.21,-23.02,-3.14,-1.53,2.9
2016/11/28 15:41:15.452,-0.11,9.7,-0.49,-0.1,9.79,-0.46,-0.01,-0.06,0.0,-5.99,-27.09,-22.86,-3.11,-1.53,2.92
2016/11/28 15:41:15.655,-0.1,9.68,-0.48,-0.09,9.79,-0.45,-0.01,-0.03,0.0,-6.4,-27.31,-22.53,-3.07,-1.53,2.94
2016/11/28 15:41:15.858,-0.15,9.69,-0.48,-0.09,9.79,-0.45,0.0,0.01,-0.01,-6.96,-27.89,-22.34,-3.05,-1.53,2.94
2016/11/28 15:41:16.060,-0.15,9.69,-0.48,-0.09,9.79,-0.45,0.0,0.01,-0.01,-6.96,-27.89,-22.34,-3.05,-1.53,2.94
2016/11/28 15:41:16.262,-0.15,9.69,-0.4,-0.09,9.79,-0.45,-0.01,0.0,-0.01,-7.31,-28.45,-22.2,-3.03,-1.53,2.94
2016/11/28 15:41:16.464,-0.2,9.69,-0.44,-0.09,9.79,-0.45,0.01,0.0,-0.01,-7.31,-28.76,-22.12,-3.03,-1.53,2.94
2016/11/28 15:41:16.667,-0.22,9.62,-0.71,-0.12,9.78,-0.64,0.08,0.05,0.0,-7.34,-28.73,-22.11,-3.02,-1.51,2.95
2016/11/28 15:41:16.869,-0.02,9.74,-0.83,-0.01,9.76,-0.89,0.13,0.12,0.04,-7.47,-28.44,-22.06,-2.86,-1.48,3.13
2016/11/28 15:41:17.070,-0.01,9.81,-1.06,0.04,9.74,-1.08,0.1,0.03,0.03,-7.38,-28.22,-21.96,-2.83,-1.47,-3.11
2016/11/28 15:41:17.272,0.0,9.8,-0.72,0.01,9.77,-0.84,-0.11,-0.09,-0.01,-7.11,-28.13,-21.93,-2.85,-1.49,-3.13
2016/11/28 15:41:17.472,0.0,9.8,-0.72,0.01,9.77,-0.84,-0.11,-0.09,-0.01,-7.11,-28.13,-21.93,-2.85,-1.49,-3.13
2016/11/28 15:41:17.674,0.17,9.66,0.1,0.15,9.8,-0.32,-0.2,-0.17,0.07,-6.93,-28.04,-21.93,-2.43,-1.54,-2.71
2016/11/28 15:41:17.877,-0.04,9.68,-0.05,0.11,9.8,-0.22,-0.04,-0.14,0.0,-6.86,-27.88,-21.76,-2.4,-1.55,-2.68
2016/11/28 15:41:18.079,-0.03,9.73,-0.01,0.04,9.8,-0.18,0.0,-0.13,-0.03,-6.9,-27.61,-21.64,-2.63,-1.56,-2.93
2016/11/28 15:41:18.282,0.03,9.62,-0.11,0.01,9.8,-0.22,0.03,-0.06,-0.02,-7.27,-27.24,-21.77,-2.79,-1.55,-3.1
2016/11/28 15:41:18.484,-0.07,9.68,-0.12,-0.06,9.8,-0.26,0.04,-0.06,-0.04,-7.92,-26.94,-22.01,-3.03,-1.55,2.91
2016/11/28 15:41:18.687,-0.19,9.69,-0.25,-0.15,9.79,-0.34,0.05,-0.04,-0.04,-8.53,-26.85,-22.29,3.09,-1.54,2.72
2016/11/28 15:41:18.889,-0.16,9.74,-0.24,-0.17,9.79,-0.35,0.02,-0.01,-0.02,-8.99,-26.95,-22.58,3.07,-1.54,2.68
2016/11/28 15:41:19.090,-0.16,9.74,-0.24,-0.17,9.79,-0.35,0.02,-0.01,-0.02,-8.99,-26.95,-22.58,3.07,-1.54,2.68
2016/11/28 15:41:19.292,-0.14,9.73,-0.28,-0.15,9.79,-0.35,0.01,0.01,0.0,-9.25,-27.19,-22.6,3.12,-1.54,2.73
2016/11/28 15:41:19.494,-0.12,9.68,-0.4,-0.13,9.79,-0.39,0.01,-0.02,0.0,-9.26,-27.5,-22.23,-3.08,-1.53,2.81
2016/11/28 15:41:19.697,-0.01,9.73,-0.52,-0.1,9.79,-0.47,0.03,-0.02,0.0,-9.19,-27.85,-21.88,-2.97,-1.53,2.93
2016/11/28 15:41:19.899,-0.09,9.73,-0.53,-0.09,9.79,-0.52,0.01,0.02,0.0,-9.07,-28.13,-21.7,-2.94,-1.52,2.97
2016/11/28 15:41:20.118,-0.29,9.75,-0.42,-0.11,9.79,-0.49,0.0,0.04,-0.02,-8.74,-27.91,-21.3,-2.99,-1.52,2.92
2016/11/28 15:41:20.301,-0.18,9.79,-0.64,-0.19,9.79,-0.54,0.01,-0.04,-0.02,-8.84,-27.81,-21.21,-3.09,-1.52,2.8
2016/11/28 15:41:20.507,0.0,9.37,-0.48,-0.19,9.79,-0.54,-0.02,0.22,0.03,-8.96,-27.82,-21.29,-3.09,-1.52,2.8
2016/11/28 15:41:20.716,0.0,9.37,-0.48,-0.08,9.79,-0.51,-0.02,0.22,0.03,-8.96,-27.82,-21.29,-2.92,-1.52,2.98
2016/11/28 15:41:20.917,-0.06,9.72,-0.72,-0.02,9.78,-0.67,0.07,0.17,0.02,-8.98,-27.87,-21.45,-2.81,-1.51,3.11
2016/11/28 15:41:21.118,0.02,9.68,-0.58,-0.01,9.78,-0.67,0.01,0.06,-0.01,-9.06,-27.94,-21.53,-2.79,-1.51,3.12
2016/11/28 15:41:21.319,-0.32,9.66,-0.82,-0.02,9.78,-0.67,-0.02,-0.02,-0.02,-9.05,-28.13,-21.46,-2.8,-1.51,3.11
2016/11/28 15:41:21.521,0.18,9.35,-1.07,0.19,9.77,-0.82,0.03,0.22,0.09,-8.8,-28.29,-21.32,-2.58,-1.49,-2.92
2016/11/28 15:41:21.723,1.57,9.85,-1.19,1.32,9.59,-1.51,0.48,0.86,0.43,-8.45,-28.26,-21.17,-2.24,-1.37,-2.43
2016/11/28 15:41:21.923,2.34,9.8,-2.02,1.87,9.45,-1.8,0.26,0.84,0.08,-8.09,-28.26,-21.04,-2.23,-1.31,-2.34
2016/11/28 15:41:22.124,1.85,9.18,-1.58,1.45,9.63,-1.15,-0.23,1.14,-0.47,-7.75,-28.4,-20.76,-2.1,-1.39,-2.25
2016/11/28 15:41:22.326,1.85,9.18,-1.58,1.45,9.63,-1.15,-0.23,1.14,-0.47,-7.75,-28.4,-20.76,-2.1,-1.39,-2.25
2016/11/28 15:41:22.529,-3.58,9.27,-1.16,0.27,9.78,-0.67,-0.06,2.05,-0.67,-7.23,-28.69,-20.2,-2.48,-1.5,-2.76
2016/11/28 15:41:22.731,-3.06,9.14,-1.65,-0.81,9.74,-0.76,-0.03,1.93,-0.62,-5.46,-28.93,-19.52,2.66,-1.46,2.32
2016/11/28 15:41:22.932,-2.11,9.27,-0.98,-1.01,9.72,-0.74,-0.19,1.86,-0.21,-1.18,-28.54,-18.55,2.39,-1.45,2.2
2016/11/28 15:41:23.134,-1.18,9.56,-1.21,-1.1,9.71,-0.78,-0.14,0.83,-0.1,5.31,-27.15,-16.44,2.06,-1.44,2.18
2016/11/28 15:41:23.336,-2.12,9.69,-1.66,-1.6,9.64,-0.82,-0.15,0.19,-0.2,12.5,-25.13,-12.59,1.53,-1.39,2.04
2016/11/28 15:41:23.539,-2.14,9.45,-1.54,-1.76,9.59,-0.98,-0.02,0.02,-0.03,18.83,-23.24,-7.33,1.1,-1.37,2.07
2016/11/28 15:41:23.742,-2.14,9.45,-1.54,-1.76,9.59,-0.98,-0.02,0.02,-0.03,18.83,-23.24,-7.33,1.1,-1.37,2.07
2016/11/28 15:41:23.944,-2.0,9.45,-1.23,-1.8,9.59,-0.95,-0.08,0.09,0.0,23.39,-21.73,-1.98,0.7,-1.37,2.05
2016/11/28 15:41:24.146,-1.93,9.43,-1.08,-1.86,9.59,-0.88,-0.11,0.14,-0.04,26.12,-20.51,2.21,0.43,-1.36,2.01
2016/11/28 15:41:24.347,-2.07,9.44,-0.94,-1.98,9.56,-0.85,-0.07,0.17,-0.07,27.27,-19.64,5.09,0.26,-1.35,1.97
2016/11/28 15:41:24.548,-2.16,9.43,-0.95,-2.06,9.54,-0.89,-0.02,0.09,-0.03,27.26,-19.18,7.05,0.18,-1.34,1.97
2016/11/28 15:41:24.751,-2.12,9.43,-1.0,-2.06,9.54,-0.89,0.01,-0.01,-0.01,26.73,-18.94,8.18,0.13,-1.34,1.97
2016/11/28 15:41:24.953,-2.16,9.4,-0.99,-2.06,9.54,-0.89,0.01,-0.01,-0.01,26.17,-18.76,8.64,0.1,-1.34,1.97
2016/11/28 15:41:25.156,-2.12,9.43,-1.03,-2.06,9.54,-0.89,0.0,-0.01,0.0,25.68,-18.76,8.67,0.1,-1.34,1.97
2016/11/28 15:41:25.358,-2.16,9.43,-1.02,-2.07,9.54,-0.92,-0.01,0.02,0.0,25.24,-18.99,8.45,0.11,-1.34,1.98
2016/11/28 15:41:25.559,-2.16,9.43,-1.02,-2.07,9.54,-0.92,-0.01,0.02,0.0,25.24,-18.99,8.45,0.11,-1.34,1.98
2016/11/28 15:41:25.762,-2.1,9.43,-1.06,-2.07,9.54,-0.92,0.0,-0.01,0.0,24.95,-19.16,8.22,0.12,-1.34,1.98
2016/11/28 15:41:25.965,-2.1,9.44,-1.08,-2.08,9.54,-0.92,0.0,-0.01,0.0,24.88,-19.18,7.92,0.13,-1.34,1.98
2016/11/28 15:41:26.168,-2.12,9.41,-1.06,-2.08,9.54,-0.92,0.0,0.0,0.0,24.94,-19.23,7.56,0.15,-1.34,1.98
2016/11/28 15:41:26.369,-2.15,9.42,-1.07,-2.08,9.54,-0.92,0.0,-0.01,0.0,25.08,-19.32,7.37,0.16,-1.34,1.98
2016/11/28 15:41:26.571,-2.11,9.41,-1.09,-2.09,9.53,-0.98,0.01,-0.02,0.0,25.16,-19.36,7.31,0.19,-1.34,2.0
2016/11/28 15:41:26.774,-2.11,9.41,-1.09,-2.09,9.53,-0.98,0.01,-0.02,0.0,25.16,-19.36,7.31,0.19,-1.34,2.0
2016/11/28 15:41:26.974,-2.07,9.31,-1.1,-2.1,9.52,-1.02,0.01,-0.04,-0.01,25.12,-19.35,7.37,0.2,-1.34,2.02
2016/11/28 15:41:27.177,-2.14,9.34,-1.22,-2.15,9.5,-1.1,0.04,-0.13,-0.01,24.98,-19.36,7.6,0.22,-1.33,2.04
2016/11/28 15:41:27.378,-2.15,9.42,-1.16,-2.2,9.49,-1.09,0.03,-0.27,-0.01,24.87,-19.34,7.89,0.19,-1.32,2.03
2016/11/28 15:41:27.579,-2.39,9.36,-0.87,-2.26,9.49,-0.96,-0.02,-0.15,0.0,24.86,-19.19,8.06,0.11,-1.32,1.97
2016/11/28 15:41:27.781,-2.14,9.64,-1.09,-2.23,9.5,-0.96,-0.01,-0.09,0.0,24.96,-19.02,8.08,0.11,-1.33,1.97
2016/11/28 15:41:27.982,-2.08,9.47,-1.06,-1.99,9.54,-1.06,0.01,0.17,0.12,25.17,-19.02,7.87,0.23,-1.34,2.06
2016/11/28 15:41:28.185,-1.93,9.46,-1.17,-1.77,9.56,-1.22,0.04,0.23,0.11,25.52,-19.14,7.34,0.39,-1.35,2.17
2016/11/28 15:41:28.386,-1.66,9.4,-1.25,-1.63,9.58,-1.28,0.02,0.03,0.08,25.89,-19.31,6.62,0.49,-1.36,2.23
2016/11/28 15:41:28.587,-1.66,9.4,-1.25,-1.63,9.58,-1.28,0.02,0.03,0.08,25.89,-19.31,6.62,0.49,-1.36,2.23
2016/11/28 15:41:28.789,-0.91,9.79,-1.7,-1.29,9.62,-1.37,-0.01,0.0,0.1,25.92,-19.45,6.09,0.68,-1.38,2.38
2016/11/28 15:41:28.991,-1.48,9.47,-1.05,-1.4,9.64,-1.14,-0.08,-0.24,-0.02,25.6,-19.63,6.07,0.52,-1.39,2.25
2016/11/28 15:41:29.206,-1.28,9.6,-0.66,-1.67,9.64,-0.68,-0.17,-0.43,-0.16,25.22,-20.08,6.48,0.16,-1.39,1.95
2016/11/28 15:41:29.408,-0.12,9.68,0.1,-1.38,9.71,0.03,-0.09,-0.55,0.36,24.81,-21.32,6.8,-0.34,-1.43,1.54
2016/11/28 15:41:29.609,-1.55,9.59,-0.02,-1.32,9.71,0.02,0.02,-0.21,0.06,25.02,-21.26,6.17,-0.3,-1.44,1.55
2016/11/28 15:41:29.811,-0.89,9.62,-0.21,-1.34,9.71,-0.16,0.07,0.07,-0.09,25.48,-20.79,4.9,-0.09,-1.44,1.68
2016/11/28 15:41:30.012,-2.73,9.47,0.36,-2.36,9.51,-0.02,0.0,-0.08,-0.48,25.73,-20.38,3.05,-0.15,-1.33,1.57
2016/11/28 15:41:30.213,-2.6,9.44,0.02,-2.38,9.51,-0.09,0.12,-0.33,0.02,25.61,-20.2,1.18,-0.02,-1.33,1.6
2016/11/28 15:41:30.414,-2.44,8.19,-1.03,-2.16,9.55,-0.57,0.31,-0.63,0.21,25.59,-20.05,-0.25,0.33,-1.35,1.82
