2016/11/28 09:46:59.789,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:00.001,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:00.198,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:00.405,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:00.608,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:00.813,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:01.009,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:01.212,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:01.414,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:01.626,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:01.828,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:02.032,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:02.226,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:02.435,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:02.635,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:02.843,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:03.047,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:03.250,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:03.444,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:03.654,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:03.858,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:04.056,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:04.265,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:04.468,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:04.673,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:04.876,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:05.069,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:05.280,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:05.481,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:05.686,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:05.892,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:06.085,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:06.295,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:06.499,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:06.701,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:06.900,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:07.107,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:07.311,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:07.515,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:07.720,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:07.923,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:08.126,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:08.325,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:08.529,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:08.734,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:08.937,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:09.140,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:09.343,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:09.549,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:09.742,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:09.944,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:10.153,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:10.357,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:10.559,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:10.766,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:10.968,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:11.166,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:11.373,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:11.578,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:11.781,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:11.976,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:12.187,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:12.391,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:12.589,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:12.796,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:12.999,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:13.201,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:13.406,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:13.609,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:13.812,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:14.010,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:14.217,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:14.421,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:14.625,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:14.829,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:15.024,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:15.232,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:15.430,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:15.634,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:15.843,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:16.047,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:16.250,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:16.446,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:16.656,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:16.853,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:17.055,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:17.264,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:17.470,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:17.665,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:17.874,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:18.077,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:18.275,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:18.482,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:18.686,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:18.888,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:19.093,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:19.288,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:19.500,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:19.698,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:19.916,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:20.106,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:20.311,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:20.516,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:20.720,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:20.924,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:21.119,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:21.325,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:21.524,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:21.726,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:21.936,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:22.132,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:22.342,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:22.540,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:22.748,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:22.951,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:23.157,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:23.358,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:23.555,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:23.764,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:23.960,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:24.172,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:24.373,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:24.569,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:24.780,売場,陳列,腕動作あり,移動なし
2016/11/28 09:47:24.983,売場,陳列,腕動作あり,移動なし
